Protocol,Domain,Path,Subdomain,Path len,URL len,Dom len,Sbd len,# SBD,#Brands,#SimBrs,#Key,#SimKey,#Rand,RandD,#Oth,#Raw,AvgWL,MaxWL,MinWL,STDV,Label
http,saysolutions,/rose/spacebox/index.html,www,25,52,12,3,0,0,0,1,0,4,True,1,7,5.571428571428571,12,3,3.3094381626464866,1
http,saysolutions,/rose/spacebox/index.html,www,25,52,12,3,0,0,0,1,0,4,True,1,7,5.571428571428571,12,3,3.3094381626464866,1
https,muaythaishowdown,/files/8814/chaseonline/chase2/,,31,59,16,0,0,0,0,1,0,5,True,0,6,7.5,16,3,5.0099900199501395,1
http,infibanque,/public/m.impots.web06a4d777d30cb6cd285877adb2e443e006a4d777d30cb6cd285877adb2e443e01/m.impots.web/4657568290407e5b6881c9ef49eb8115/redirection.php,,147,167,10,0,0,3,0,0,0,5,True,1,12,12.416666666666666,68,1,19.42565470212164,1
http,uniteddental,/new/trust/db/index.php,,23,45,12,0,0,1,0,1,0,4,True,1,7,4.571428571428571,12,2,3.505098327538656,1
http,manufakturaszkolen,/wp-content/cmnxzwscvmwac/3bc60e83cae459144e5a65ee7857.php,,58,251,18,0,0,1,0,2,0,5,True,1,17,13.352941176470589,40,2,13.2756411166777,1
http,lambabajunior,/4wale/Googledrt1/login.php,,27,76,13,0,0,0,0,1,0,7,True,1,9,6.777777777777778,13,3,3.865804501581067,1
http,cloudcreations,/karaatt/good/,,14,38,14,0,0,1,0,0,0,3,True,0,4,6.75,14,2,5.251983752196243,1
http,mechatronik,/bcl/assets/bBKJUBDOCNHDLM/NILKDNCDI/freemobs/,www,46,80,11,3,0,1,0,0,0,3,True,1,9,7.111111111111111,14,2,4.013864859597431,1
http,bengaltravelcare,/images/car/26-seat/Acc_Upgrade/index.php,,41,68,16,0,0,0,0,1,0,7,True,1,9,5.888888888888889,16,2,4.648775226993784,1
http,bengaltravelcare,/images/car/29-nissan/Acc_Upgrade/index.php,,43,93,16,0,0,0,0,2,0,10,True,1,13,5.6923076923076925,16,2,3.8597196656539574,1
http,bengaltravelcare,/images/car/29-nissan/Acc_Upgrade/index.php,,43,96,16,0,0,0,0,2,0,10,True,1,13,5.923076923076923,16,2,3.96781926800979,1
http,antiguacasadepiedra,/loading/chases/home/,,21,51,19,0,0,0,0,2,0,3,True,0,5,7.8,19,3,6.457553716385176,1
http,ajkerfood,/JamO/home/index.php,,20,40,9,0,0,0,0,2,0,3,True,1,6,4.666666666666667,9,3,2.250925735484551,1
http,jindal-steel,/abolo1/aloma/0693ac5d5cb401198681c788f475be0f/,,47,70,12,0,0,0,0,1,0,4,True,1,6,9.5,32,3,11.077003204838391,1
http,shorwin,/jac/Indezx.html,,16,34,7,0,0,0,0,1,0,3,True,1,5,4.6,7,3,1.816590212458495,1
http,bplaced,/Counter/,akras,9,34,7,5,0,1,0,0,0,3,True,0,4,5.5,7,3,1.9148542155126762,1
http,mirazfood,/mailbox/New/ii.php,,19,39,9,0,0,0,0,1,0,3,True,1,6,4.5,9,2,2.8106938645110393,1
http,mirazfood,/email/New/,,11,31,9,0,0,0,0,1,0,3,True,0,4,5.0,9,3,2.8284271247461903,1
http,mirazfood,/email/New/ii.php,,17,237,9,0,0,2,0,1,0,32,True,1,40,4.725,17,1,4.006325127300706,1
http,mirazfood,/EmailBox/New/ii.php,,20,40,9,0,0,0,0,1,0,3,True,1,6,4.666666666666667,9,2,3.011090610836324,1
http,mirazfood,/EmailBox/New/ii.php,,20,240,9,0,0,2,0,1,0,32,True,1,40,4.8,17,1,4.039548083381199,1
http,mirazfood,/EmailBox/New/,,14,34,9,0,0,0,0,1,0,3,True,0,4,5.75,9,3,3.2015621187164243,1
http,openhandstudios,/wp-admin/maint/confirm/73397fb36773fd86839f12197d5e6641/abonne/d8e328447fc459945c3f38534208bfe4/,,97,123,15,0,0,0,0,0,0,6,True,1,9,11.88888888888889,32,2,11.983785341498367,1
http,silverkeyfl,/theme/ymail.html,,17,39,11,0,0,0,0,1,0,3,True,1,5,5.6,11,3,3.1304951684997055,1
http,service-box365,/cfioppi/276c292078b3a5a18bc8d801b5740e00/redirection.php,www,57,86,14,3,0,0,0,2,0,2,True,1,8,9.0,32,3,9.695359714832659,1
http,rotaryroman,/wp-admin/js/mailbox/domain/index.php,,37,91,11,0,0,1,0,1,0,8,True,1,13,5.538461538461538,16,2,4.012800032715822,1
http,projectbureaumuziek,/wp-includes/theme-compat/boxMrenewal.php,,41,70,19,0,0,0,0,1,0,5,True,1,8,7.0,19,2,5.756983337031396,1
http,tonsing,/plugin/wp-admin/,www,17,39,7,3,0,1,0,0,0,3,True,1,6,4.333333333333333,7,2,1.96638416050035,1
http,dhiyaselectric,/carrus/confirminvoice/chinavali/index.php,,42,69,14,0,0,1,0,1,0,5,True,1,8,6.875,14,2,4.969550137731641,1
http,bbc,/i/page/match.html,,18,36,3,0,0,2,0,1,0,2,False,1,7,3.0,5,1,1.4142135623730951,1
http,sportsaustralasia,/images/upgrades/wp-content/theme/mailbox/,,42,70,17,0,0,0,0,1,0,6,True,1,8,6.875,17,2,4.580626906564522,1
http,16mb,/,viewmatchprofile,1,33,4,16,0,0,0,1,0,2,True,0,3,7.666666666666667,16,3,7.234178138070234,1
http,16mb,/,matchprofilesphotos,1,36,4,19,0,0,0,1,0,2,True,0,3,8.666666666666666,19,3,8.962886439832502,1
http,mirazfood,/update/New/,,12,32,9,0,0,0,0,2,0,2,True,0,4,5.25,9,3,2.8722813232690143,1
http,16mb,/,photosmatch,1,28,4,11,0,0,0,1,0,2,True,0,3,6.0,11,3,4.358898943540674,1
http,color-master,/layouts/joomla/sidebars/index.php,www,34,60,12,3,0,0,0,0,0,7,True,1,9,5.0,8,2,2.0,1
http,louisianalasertattooremoval,/tlx/contactform.php,,20,58,27,0,0,0,0,1,0,2,True,1,5,9.4,27,3,10.430723848324238,1
http,atualizeja,/bb3/bbmobile/,,14,35,10,0,0,0,0,1,0,2,True,1,4,6.0,10,3,3.559026084010437,1
http,ansti,/email/gmail/login.php,www,22,110,5,3,0,4,0,1,0,7,True,1,15,5.933333333333334,31,1,7.075780286771677,1
http,hraminfo,/video/js/adobe/,,16,34,8,0,0,0,0,0,0,3,True,1,5,4.4,8,2,2.5099800796022267,1
http,ladydmusic,/wp-content/themes/db/99e5c598874998bc78c70bfef0d8d632/download.html,www,68,93,10,3,0,1,0,1,0,4,True,1,10,7.7,32,2,8.957306142659931,1
http,myalisale,/External/Account/Access/ApachecURLMyMakedirSQLetotikcom/ALLOWDENYEXTERNALACCESS/index.php,www,90,173,9,3,0,1,0,2,0,10,True,1,16,9.4375,31,3,8.578801392580045,1
http,myalisale,/External/Account/Access/ApachecURLMyMakedirSQLetotikcom/ALLOWDENYEXTERNALACCESS/index.php,www,90,173,9,3,0,1,0,2,0,10,True,1,16,9.4375,31,3,8.578801392580045,1
http,myalisale,/catalog/language/chinese/account/B2B-B2C-C2C/index.php,www,55,142,9,3,0,1,0,2,0,9,True,1,18,6.555555555555555,39,2,8.368162509825538,1
http,myalisale,/catalog/language/chinese/account/B2B-B2C-C2C/index.php,www,55,142,9,3,0,1,0,2,0,9,True,1,18,6.555555555555555,39,2,8.368162509825538,1
http,myalisale,/External/Account/Access/ApachecURLMyMakedirSQLetotikcom/ALLOWDENYEXTERNALACCESS/index.php,www,90,159,9,3,0,1,0,2,0,9,True,1,16,8.5625,31,3,8.469307330984433,1
http,myalisale,/External/Account/Access/ApachecURLMyMakedirSQLetotikcom/ALLOWDENYEXTERNALACCESS/index.php,www,90,159,9,3,0,1,0,2,0,9,True,1,16,8.5625,31,3,8.469307330984433,1
http,negig,/plugins/quickicon/centurylink/,,31,46,5,0,0,0,0,1,0,4,True,0,5,6.8,11,2,3.492849839314596,1
http,pe,/uploads/file/sorry/pest2.php,www.venomlog,29,54,2,12,0,2,0,0,0,5,True,1,9,4.333333333333333,8,2,2.1213203435596424,1
http,pe,/purchase_order/req.php,www.purchaserder,23,52,2,16,0,2,0,0,0,3,True,1,7,5.571428571428571,14,2,5.1269595556932455,1
http,idvipteam,/wp-admin/network/god/login.php,,31,51,9,0,0,0,0,1,0,5,True,1,8,4.625,9,2,2.38671920665766,1
http,rajaaamirazad,/rit.edu/0090897878675678556342333221234/index.php,,50,74,13,0,0,0,0,1,0,4,False,1,7,8.714285714285714,31,3,10.483547200483331,1
http,googlegroups,/attach/5ed5d019a6363180/docfile..htm,13453765871837679316,37,214,12,20,0,0,0,1,0,8,True,1,15,12.733333333333333,52,1,14.469014512135267,1
http,omshanti,/ccs/docusignn/,www,15,40,8,3,0,2,0,0,0,2,True,1,6,4.5,9,2,3.146426544510455,1
http,16mb,,matchprofllephotos,0,34,4,18,0,0,0,1,0,2,True,0,3,8.333333333333334,18,3,8.386497083606082,1
http,cpamarketingpro,/wp/office-360/office-360/,,26,52,15,0,0,1,0,0,0,5,True,1,7,5.428571428571429,15,2,4.503966505838413,1
http,ncld,/jackbox/Update-Account-PayPal/Update-Account-PayPal/update/,,60,78,4,0,0,2,0,3,0,4,True,1,11,5.454545454545454,7,2,1.694912172570388,1
http,ladydmusic,/wp-content/themes/db/,www,22,47,10,3,0,1,0,1,0,3,True,1,7,4.714285714285714,10,2,3.0394235042348474,1
http,gradyinspection,/GGG/www/facebook.com/,,22,48,15,0,0,1,0,2,0,1,True,1,6,5.833333333333333,15,3,4.915960401250876,1
http,fr-post,/8R7687348324ERZ4R5/9124876834563472/4239487192384791284/2fd91/d7c08/,assistance-free,69,103,7,15,0,0,0,1,0,6,True,1,10,8.6,19,2,6.6365988611972355,1
http,tfconsorcios,/receptioncourrier/353f3ff7f1e9205aa43080a98e34751b/,www,52,79,12,3,0,0,0,1,0,2,True,1,5,13.4,32,3,12.0124934963562,1
http,tfconsorcios,/receptioncourrier/353f3ff7f1e9205aa43080a98e34751b/,www,52,79,12,3,0,0,0,1,0,2,True,1,5,13.4,32,3,12.0124934963562,1
http,tfconsorcios,/receptioncourrier/,www,19,46,12,3,0,0,0,1,0,2,True,1,4,8.75,17,3,6.946221994724902,1
http,tfconsorcios,/receptioncourrier/,www,19,46,12,3,0,0,0,1,0,2,True,1,4,8.75,17,3,6.946221994724902,1
http,tfconsorcios,/receptioncourrier/,,19,42,12,0,0,0,0,1,0,2,True,0,3,10.666666666666666,17,3,7.094598884597588,1
http,wilsajamco,/9c/GoogleD/dld/us/,,19,40,10,0,0,1,0,1,0,4,True,0,6,4.5,10,2,3.271085446759225,1
http,debatesmx,/MM/drop_app/e2ddf98f3d7bb2e6c417a73f2542086f/,www,46,70,9,3,0,0,0,2,0,2,True,1,6,9.5,32,2,11.397368117245314,1
http,debatesmx,/MM/drop_app/e2ddf98f3d7bb2e6c417a73f2542086f/,www,46,70,9,3,0,0,0,2,0,2,True,1,6,9.5,32,2,11.397368117245314,1
http,debatesmx,/MM/drop_app/validate.php,www,25,49,9,3,0,0,0,2,0,3,True,1,7,5.142857142857143,9,2,3.0237157840738176,1
http,debatesmx,/MM/drop_app/validate.php,www,25,49,9,3,0,0,0,2,0,3,True,1,7,5.142857142857143,9,2,3.0237157840738176,1
http,dochoiphuchung,/counter/9009L3/66db6737bd4ed3dea7fd622d74bd629d,www,48,80,14,3,0,0,0,1,0,3,True,1,7,9.571428571428571,32,2,10.690449676496977,1
http,jindal-steel,/abolo1/aloma/bf6e46178c1aa398579cef751499ce60/,www,47,74,12,3,0,0,0,1,0,4,True,1,7,8.571428571428571,32,3,10.406042200842466,1
http,jindal-steel,/abolo1/aloma/bf6e46178c1aa398579cef751499ce60/,www,47,74,12,3,0,0,0,1,0,4,True,1,7,8.571428571428571,32,3,10.406042200842466,1
http,bentala,/BUNA/Gdoc/,,11,29,7,0,0,0,0,1,0,2,True,1,4,4.5,7,3,1.7320508075688772,1
http,eli-limerick,/g-doc/,,7,29,12,0,0,1,0,0,0,4,True,0,5,3.4,8,1,2.701851217221259,1
http,piccolaromapalace,/wp-admin/network/dl/180d2bd/login.html,,39,67,17,0,0,0,0,1,0,4,True,1,9,5.777777777777778,17,2,4.603742438977711,1
http,185.17.106.194,/wp-includes/dropbox/dropbox/,,29,50,14,0,3,0,0,0,0,5,True,1,8,4.375,8,2,2.5035688811888406,1
http,185.17.106.194,/wp-includes/fonts/dropbox/dropbox/,,35,56,14,0,3,0,0,0,0,6,True,1,9,4.444444444444445,8,2,2.351122663277647,1
http,breadandwine,/active/Account/index.php,,25,49,12,0,0,1,0,0,0,4,True,1,6,6.0,12,3,3.3466401061363023,1
http,co,/_about_.html,hjfhfgsfdh,13,36,2,10,0,1,0,1,0,1,True,1,5,5.0,10,2,3.4641016151377544,1
http,grandslamintl,/scscdfg/aptgd/index.php,,24,48,13,0,0,0,0,1,0,2,True,1,6,6.0,13,3,3.7416573867739413,1
https,crshaven,/biz/index.php,www,14,38,8,3,0,0,0,1,0,2,True,1,6,4.166666666666667,8,3,2.041241452319315,1
http,srirayarbuilders,/ccs/docusignn/,www,15,46,16,3,0,0,0,1,0,2,True,1,5,6.8,16,3,5.761944116355173,1
https,nudhargold,/verizon/,,9,31,10,0,0,0,0,1,0,2,True,0,3,6.666666666666667,10,3,3.5118845842842465,1
http,marusonusaa,/gelscope/loe/index.php,www,23,50,11,3,0,0,0,0,0,4,True,1,7,5.285714285714286,11,3,3.093772546815388,1
http,planetariumproject,/index.php,generalupdate,10,61,18,13,0,0,0,1,0,4,True,1,6,8.0,18,3,6.131883886702357,1
http,planetariumproject,/yt/login.php,generalupdate,13,105,18,13,0,1,0,1,0,5,True,1,10,8.8,31,1,9.425733098515174,1
http,topmethodsmedia,/_vti_config/content/view/index.html,,36,62,15,0,0,0,0,1,0,5,True,1,7,7.0,15,3,4.43471156521669,1
http,inmobiliariarival,/doctorpeterkim.php,,19,46,17,0,0,1,0,0,0,2,True,1,4,9.0,17,2,7.615773105863909,1
http,ladydmusic,/wp-content/themes/db/f656c666fc59ec2a557adb14b1ef439d/download.html,www,68,93,10,3,0,1,0,1,0,4,True,1,10,7.7,32,2,8.957306142659931,1
http,capim,/__oldsite22/modules/PY/PY/PY/3908c8ca49ab1118746052455a8c6f38/,,63,82,5,0,0,0,0,1,0,3,True,1,9,7.333333333333333,32,2,9.746794344808963,1
http,infinixhub,/wp-admin/network/bookmark/ii.php,,33,54,10,0,0,0,0,1,0,4,True,1,8,5.0,10,2,3.0237157840738176,1
http,medicareindiana,/wp-includes/js/autoexcel/excel/index.php,,41,90,15,0,0,0,0,2,0,8,True,1,13,5.461538461538462,15,2,3.573406045949826,1
http,pcriot,/mon.htm,sdewgrde,8,34,6,8,0,0,0,1,0,2,True,1,5,4.6,8,3,2.3021728866442674,1
http,uaeonlineshopping,/wp-content/themes/twentyfourteen/institute/course/course/mycours.htm,www,69,101,17,3,0,0,0,1,0,8,True,1,12,6.916666666666667,17,2,4.561864318522205,1
http,satcomit-bd,/TNA/dropb/dpbx/dpbx/,,21,43,11,0,0,0,0,1,0,1,True,1,7,4.142857142857143,8,2,1.9518001458970664,1
http,satcomit-bd,/TNA/Match.htm,,14,36,11,0,0,0,0,1,0,2,True,1,6,4.0,8,2,2.1908902300206643,1
http,satcomit-bd,/picture2/Match.htm,www,19,45,11,3,0,0,0,1,0,3,True,1,7,4.571428571428571,8,2,2.5071326821120348,1
http,la-reprise-economique,/wp-includes/match2/index.htm,www,29,64,21,3,0,0,0,0,0,7,True,1,10,4.8,10,2,2.859681411936962,1
http,idvipteam,/wp-admin/network/god/us.match.com-login.php,,44,64,9,0,0,1,0,2,0,6,True,1,11,4.2727272727272725,9,2,2.195035721390843,1
http,somateleletronica,/galeria/match/,,15,46,17,0,0,0,0,1,0,4,True,0,5,6.8,17,2,6.016643582596529,1
http,satcomit-bd,/matchin/Match.htm,,18,40,11,0,0,0,0,1,0,3,True,1,6,4.666666666666667,8,2,2.422120283277993,1
http,saltlakedentistsblog,/proposal/html/,,15,46,20,0,0,0,0,1,0,2,True,1,4,8.75,20,3,7.804912982645397,1
http,grandslamintl,/bless/aptgd/,,13,37,13,0,0,0,0,1,0,2,True,1,4,6.5,13,3,4.43471156521669,1
http,grandslamintl,/PACKAGE/aptgd/,,15,39,13,0,0,0,0,1,0,2,True,1,4,7.0,13,3,4.320493798938574,1
http,bassacr,/fd7ab678b101b929474ec7a050101703/,jigan,34,58,7,5,0,1,0,0,0,2,True,1,4,11.75,32,3,13.59840676942217,1
https,mintubrar,/chisom/cameo.php,,17,214,9,0,0,13,0,6,0,17,True,1,45,3.577777777777778,10,1,1.8767584347012332,1
http,formixn,/Mon_Compte/876564654234788758/3445657689787657654765/4bb52/2fa79/moncompte/index.php,mobile-free,85,207,7,11,0,4,0,2,0,19,True,1,30,5.7,22,1,4.594974766355989,1
http,totalsolution,/002/cadastros/desatualizada/cliente.preferencial/pendente.atualizacao/comunicado/index1.php,,92,119,13,0,0,0,0,1,0,11,True,1,13,7.6923076923076925,13,2,4.028742884668769,1
http,slavusdailyvery,/mynewmatchphotos/,,18,46,15,0,0,2,0,0,0,1,True,1,4,8.75,16,2,7.804912982645397,1
http,treinta33,/wp-admin/Pictures/,,19,38,9,0,0,0,0,0,0,3,True,1,5,5.2,9,2,3.2710854467592254,1
http,formixn,/Mon_Compte/876564654234788758/3445657689787657654765/d9d8b/5f710/moncompte/index.php,mobile-free,85,207,7,11,0,4,0,2,0,19,True,1,30,5.7,22,1,4.594974766355989,1
https,mintubrar,/Bt/match/index.html,,20,41,9,0,0,0,0,1,0,3,True,1,6,4.666666666666667,9,2,2.422120283277993,1
http,16mb,/photos/,viewplhotos,8,35,4,11,0,0,0,1,0,3,True,0,4,6.0,11,3,3.559026084010437,1
http,ugalleryfurniture,/js/vendor/match/match/mymatch.aspx.htm,,39,67,17,0,0,0,0,1,0,5,True,1,9,5.777777777777778,17,2,4.493822920904254,1
http,shannoninsurancegroup,/matchphoto/index.htm,,21,53,21,0,0,1,0,0,0,3,True,1,5,8.4,21,3,7.602631123499285,1
http,16mb,/view/,matichprofilesphotos,6,42,4,20,0,0,0,1,0,3,True,0,4,7.75,20,3,8.180260794538684,1
http,camarotenoestadio,/js/cama/rematch/,,17,48,17,0,0,0,0,1,0,4,True,1,6,5.833333333333333,17,2,5.776388721914988,1
http,vupa,/matchuser/,,11,29,4,0,0,1,0,1,0,2,True,0,4,4.5,9,2,3.1091263510296048,1
http,kingstonthepug,/images/viewmatch/,,18,43,14,0,0,0,0,1,0,3,True,0,4,8.0,14,3,4.69041575982343,1
http,16mb,/,www.us0matchpix,1,32,4,15,0,0,0,1,0,1,True,1,4,5.25,11,3,3.8622100754188224,1
http,16mb,/,matchprofiilephotos,1,36,4,19,0,0,0,1,0,2,True,0,3,8.666666666666666,19,3,8.962886439832502,1
http,linode,/var/package/index.htm,li1448-215.members,22,58,6,18,0,0,0,1,0,7,True,1,9,4.777777777777778,7,3,1.7873008824606014,1
http,piccolaromapalace,/wp-admin/network/dl/180d2bd/login.html,,39,70,17,0,0,1,0,1,0,4,True,1,10,5.4,17,2,4.501851470969102,1
http,spectrumprintingandmarketing,/Pictures/,,10,49,28,0,0,0,0,1,0,2,True,0,3,13.0,28,3,13.228756555322953,1
http,inhomecareidaho,/wp-includes/news/dropbaka/1ff99afff2292a343ad35af937cd43ad/pindex.php,,70,96,15,0,0,0,0,1,0,4,True,1,9,9.0,32,2,9.5,1
http,wowbattle,/,,1,20,9,0,0,0,0,0,0,1,True,1,2,5.5,9,2,4.949747468305833,1
http,navenal,/santander/portal/atendimento/on-line/Atualizacao_Segura/index1.php,,67,88,7,0,0,1,0,3,0,6,True,1,11,6.454545454545454,18,2,4.80340788115347,1
http,massageforpeople,/jur/edited/edited/,www,19,50,16,3,0,0,0,1,0,4,True,1,6,6.166666666666667,16,3,5.036533199202271,1
http,nicktung,/docs/Adobe/clients/,,20,39,8,0,0,0,0,1,0,3,True,1,5,5.4,8,3,2.073644135332772,1
http,americanexcavatingservices,/team/wertyuiocxvewtyuhjlkjfdsaghjbvcx/healthgov/index.php,www,58,99,26,3,0,1,0,1,0,3,True,1,8,10.625,32,3,11.62432793756267,1
http,massageforpeople,/edi/edited/edited/,,19,46,16,0,0,1,0,1,0,3,True,0,5,6.8,16,3,5.357238094391549,1
http,zmixdj,/ali/index.php,,14,31,6,0,0,0,0,1,0,2,False,1,5,4.0,6,3,1.4142135623730951,1
http,gettelnetwork,/PDF/PDF-ad0be/,,15,39,13,0,0,0,0,1,0,2,True,1,5,5.4,13,3,4.33589667773576,1
http,smokesonstate,/Gssss/Gssss/,,13,37,13,0,0,0,0,1,0,3,True,0,4,6.5,13,3,4.43471156521669,1
http,zmixdj,/ali/,,5,22,6,0,0,0,0,1,0,1,False,1,3,4.0,6,3,1.7320508075688772,1
http,cengizgulec,/fotolar/adobesecure/04e603d6da7a342f427477318bc3f4fe/,,54,76,11,0,0,0,0,1,0,3,True,1,5,12.8,32,3,11.233877335986895,1
http,flamehardening,/_vti_inf/ble/DGBBXX/,,21,49,14,0,0,0,0,1,0,2,True,1,6,6.0,14,2,4.516635916254486,1
https,gem,/shell/dejiwire/fmsk/garyspeed/c22207e8f97d49298876daa09270bfcf/,,64,81,3,0,0,0,0,0,0,4,True,1,7,9.428571428571429,32,3,10.179344164485627,1
http,collegesurvival,/wp-admin/js/pd.htm,,19,46,15,0,0,0,0,1,0,3,True,1,7,4.714285714285714,15,2,4.680252333449758,1
http,fantasiaconstruction,/9f3885a038f82d43730038c8d9043a43/,newtesting,34,75,20,10,0,0,0,1,0,2,True,1,4,16.0,32,2,12.96148139681572,1
http,akukoomole,/AdobeLogin/index.php,,21,42,10,0,0,0,0,1,0,3,True,1,5,6.2,10,3,3.5637059362410923,1
http,akukoomole,/AdobeLogin/,,12,33,10,0,0,0,0,1,0,2,True,0,3,7.666666666666667,10,3,4.041451884327381,1
http,cric,/pk-admin/include/f38a8ffd852bc79abb18e8c557bb12b9/,,51,69,4,0,0,0,0,1,0,3,True,1,7,7.857142857142857,32,2,10.792413561210045,1
http,radiocatolicalaconsentida,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,,49,292,25,0,0,9,0,2,0,27,True,1,46,5.195652173913044,25,1,4.5976784732074485,1
http,fr-molass,/Mon_Compte/8275683357685768458347534875/9823573837568347537564372645/43f7c/3ef4b/moncompte/index.php,mobile-lfree,101,226,9,12,0,4,0,2,0,19,True,1,31,6.096774193548387,28,1,6.310598696952492,1
http,smokesonstate,/Gssss/Gssss/a53638fecd1c0f69bb0611bdf9b2ff12/,,46,70,13,0,0,0,0,1,0,3,True,1,5,11.6,32,3,12.033287165193059,1
http,raw-production,/source/Document-Shared7571/doc/index.php,www,41,70,14,3,0,0,0,1,0,7,True,1,10,5.4,10,3,2.9514591494904874,1
http,raw-production,/source/Document-Shared7571/doc/index.php,www,41,70,14,3,0,0,0,1,0,7,True,1,10,5.4,10,3,2.9514591494904874,1
http,16mb,/7/recovery-chekpoint-login.html,information-recovery-pagees,32,75,4,27,0,0,0,1,0,8,True,1,10,5.9,11,1,3.0713731999438516,1
http,bbparavocebr,/modulodeseguranca/,,19,42,12,0,0,0,0,1,0,2,True,0,3,10.666666666666666,17,3,7.094598884597588,1
http,jxjunshanhu,/wp-admin/includes/hotis/index.php,,34,56,11,0,0,0,0,1,0,5,True,1,8,5.25,11,2,2.9640705601780613,1
http,globlaelectronic,/Dropbox/8e624428269b1e296f49085bd6b42d28/,,42,69,16,0,0,0,0,1,0,1,True,1,4,14.5,32,3,12.871156384205214,1
http,checkmysilfe,/ge/d42e011eb9a26d1773ea8bc685290315/,impots.gouv.fr,37,75,12,14,0,0,0,1,0,6,True,0,7,8.714285714285714,32,2,10.843035948083385,1
http,checkmysilfe,/ge/,impots.gouv.fr,4,42,12,14,0,0,0,1,0,5,True,0,6,4.833333333333333,12,2,3.8166302763912916,1
http,checkmysilfe,/ge/94f6747696974844347760a2fa924248/,impots.gouv.fr,37,75,12,14,0,0,0,1,0,6,True,0,7,8.714285714285714,32,2,10.843035948083385,1
http,iliui,/i/attached_document2.php,login.drive.google.com.shva1.256mbit.secureserver.id784293.classic.view354.id-vymowgyoerarjtdkbz9lnw1x,25,143,5,102,0,3,0,2,0,9,True,1,17,7.0588235294117645,24,1,5.973593853737611,1
http,myutilitydomain,/scan/abed730ec3c48b6e20e64ff9ade39ead/,fywuw8ar,39,74,15,8,0,0,0,1,0,3,True,1,5,12.4,32,3,11.92895636675732,1
http,myutilitydomain,/scan/abed730ec3c48b6e20e64ff9ade39ead/,fywuw8ar,39,74,15,8,0,0,0,1,0,3,True,1,5,12.4,32,3,11.92895636675732,1
http,rooferexpert,/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/3d7517312355b6bc17b67c2549e57532/,,108,161,12,0,0,1,0,4,0,10,True,1,19,7.105263157894737,32,2,6.959364090059644,1
http,bassacr,/ec34609138e46e7faf504d0727d2a2d8/,jigan,34,58,7,5,0,1,0,0,0,2,True,1,4,11.75,32,3,13.59840676942217,1
http,fr-molass,/Mon_Compte/8275683357685768458347534875/9823573837568347537564372645/30ed2/b7275/moncompte/index.php,mobile-lfree,101,226,9,12,0,4,0,2,0,21,True,1,31,6.096774193548387,28,1,6.310598696952492,1
http,pandavillage,/googledoc/,,11,75,12,0,0,0,0,0,0,3,True,1,4,16.0,40,3,16.431676725154983,1
http,togetherforneet,/wp-includes/random_compat/autoexcel/excel/excel.php,,52,78,15,0,0,0,0,1,0,6,True,1,9,7.0,15,2,4.6097722286464435,1
http,ambrosiabanquethall,/rdoc/,,6,36,19,0,0,0,0,1,0,2,True,0,3,8.666666666666666,19,3,8.962886439832502,1
http,pandavillage,/googledoc/,,11,75,12,0,0,0,0,0,0,3,True,1,4,16.0,40,3,16.431676725154983,1
http,swiftrunlakes,/photos/match/,www,14,42,13,3,0,0,0,1,0,3,True,1,5,6.0,13,3,4.123105625617661,1
http,enjoyillinoisblog,/wp-includes/images/trustpass.html,,34,269,17,0,0,5,0,4,0,18,True,1,34,6.617647058823529,25,1,5.720853432213578,1
http,npsys32-netstat-login,/panel/logs/mozz/,,17,48,21,0,0,1,0,0,0,4,True,1,7,4.857142857142857,7,2,1.7728105208558367,1
http,indiarevisited,/wp-Admin/wp-included/ll/qq/hotis/hotis/,,40,65,14,0,0,0,0,2,0,5,True,1,10,4.8,14,2,3.794733192202055,1
http,mydancexpress,/pol/all/webmail-upgrades.html,,30,54,13,0,0,0,0,1,0,5,True,1,7,5.857142857142857,13,3,3.760699023168052,1
http,webcindario,/app/facebook.com/,lazorra001,18,268,11,10,0,3,0,3,0,4,True,1,11,22.727272727272727,200,2,58.87969243990819,1
http,paniroo,/cvvc/dfdf.html,,15,33,7,0,0,0,0,1,0,1,True,1,5,4.4,7,3,1.51657508881031,1
http,paniroo,/abta/nnm.html,,14,32,7,0,0,0,0,1,0,2,True,1,5,4.2,7,3,1.6431676725154984,1
http,paysagiste-isere,/wp-includes/Text/Diff/FR/f3a038415ff7de5efbf0f9fd33ac8e38/,www,59,90,16,3,0,0,0,1,0,6,True,1,10,7.3,32,2,9.05599862583421,1
http,e2estartup,/wp-admin/js/update/2a908a936bf668fd6061a92746601ab4/,,53,73,10,0,0,1,0,1,0,2,True,1,7,8.428571428571429,32,2,10.799029938797633,1
http,lesby,/new/LoginVerification.php,,26,41,5,0,0,1,0,0,0,3,True,1,5,6.0,17,2,6.244997998398398,1
http,jindal-steel,/abolo1/aloma/,www,14,41,12,3,0,0,0,1,0,4,True,1,6,4.666666666666667,6,3,1.3662601021279464,1
http,jindal-steel,/abolo1/aloma/,www,14,41,12,3,0,0,0,1,0,4,True,1,6,4.666666666666667,6,3,1.3662601021279464,1
